id,filtered_words,features,label_indexed
F115,"[two, region, expect, simply, bar, upon, kind, subject., movie, trade, fall, dinner, model, just., —, shocking, claims, immortal, jellyfish, surface, internet.]","(262144,[3665,3775,35623,37521,38426,52306,76162,79132,80058,111892,133243,150992,157205,166372,198400,208158,210223,220547,220993,258431,258728],[0.6871770135734415,4.137164559405029,0.691153161953081,4.42484663185681,0.691153161953081,2.7508701982851385,0.691153161953081,4.019381523748645,4.607168188650764,4.270695952029551,3.8187108282864943,3.914021008090819,5.117993812416755,2.7508701982851385,0.691153161953081,4.019381523748645,3.8187108282864943,4.137164559405029,5.523458920524919,4.137164559405029,4.607168188650764])",0.0
R031,"[travel, arrive, actually, economic, teacher, individual., benefit, hour, success, three, collection, low, interesting, service., sometimes, garden, clearly, tree, reach, democratic, low., experts, discuss, ongoing, developments, education.]","(262144,[25337,53140,65069,67288,69796,72462,79697,82096,96005,98431,132975,139106,153174,177466,192742,193711,196975,199991,206397,208549,216975,234706,235803,257250,258526,261172],[3.577548771469606,4.607168188650764,5.117993812416755,2.7200985396183848,4.830311739964974,0.6871770135734415,4.42484663185681,5.117993812416755,4.42484663185681,3.914021008090819,3.914021008090819,4.137164559405029,4.270695952029551,0.691153161953081,0.6832166123573445,4.019381523748645,0.691153161953081,2.6330871626287546,4.270695952029551,3.7316994512968646,4.137164559405029,4.137164559405029,4.137164559405029,5.523458920524919,4.019381523748645,4.137164559405029])",1.0
R190,"[sometimes, however, buy, ahead, key, write, paper., commercial, catch, travel, bad, produce, officer., experts, discuss, ongoing, developments, research.]","(262144,[25337,63420,65631,71117,72462,93722,106672,129275,142239,145380,146341,162155,177466,192742,196975,206397,213760],[3.577548771469606,4.270695952029551,4.607168188650764,4.137164559405029,0.6871770135734415,2.8844015909096608,4.270695952029551,5.117993812416755,4.42484663185681,4.607168188650764,4.019381523748645,4.019381523748645,0.691153161953081,1.366433224714689,0.691153161953081,4.270695952029551,3.914021008090819])",1.0
F057,"[value, still, produce, radio., prove, chance, reveal, push, doctor, probably, know., usually, protect, unit, play, science., —, shocking, claims, mind, control, surface, internet.]","(262144,[3665,22390,31536,35623,36840,38426,43583,68723,76162,106672,123499,123981,133834,148921,165688,168075,170688,172099,184046,198400,237210,244857,250430],[0.6871770135734415,5.523458920524919,4.830311739964974,0.691153161953081,5.523458920524919,0.691153161953081,3.577548771469606,4.42484663185681,0.691153161953081,4.270695952029551,4.607168188650764,4.137164559405029,4.019381523748645,3.914021008090819,2.8154087194227095,5.117993812416755,2.920769235080536,4.019381523748645,4.830311739964974,0.691153161953081,3.914021008090819,3.914021008090819,4.019381523748645])",0.0
F158,"[drive, field, law, fight, soon, series., —, shocking, claims, immortal, jellyfish, surface, internet.]","(262144,[3665,35623,38426,52306,76162,87595,143057,146542,146821,166372,192450,198400,204875],[0.6871770135734415,0.691153161953081,0.691153161953081,2.7508701982851385,0.691153161953081,3.8187108282864943,4.019381523748645,4.830311739964974,3.914021008090819,2.7508701982851385,4.270695952029551,0.691153161953081,5.523458920524919])",0.0
F234,"[key, size, tough., opportunity, sign, fill, sport, page., especially, act, gun, ago, nice., —, shocking, claims, flat, earth, surface, internet.]","(262144,[3665,35623,37542,38426,46309,51832,62620,73199,76162,94646,115996,162155,180764,191864,198400,218192,224909,233401,234128,260452],[0.6871770135734415,0.691153161953081,3.0385522707369192,0.691153161953081,4.830311739964974,4.42484663185681,4.607168188650764,3.914021008090819,0.691153161953081,5.117993812416755,3.0385522707369192,4.019381523748645,4.830311739964974,4.42484663185681,0.691153161953081,4.019381523748645,4.137164559405029,5.523458920524919,4.42484663185681,4.607168188650764])",0.0
F155,"[election, star, away, scientist, amount, score., chair, turn, shoulder, brother., —, shocking, claims, flat, earth, surface, internet.]","(262144,[3665,4214,9129,35623,37542,38426,62242,76162,88302,115996,130203,135818,176260,182329,198400,213314,217316],[0.6871770135734415,4.42484663185681,4.137164559405029,0.691153161953081,3.0385522707369192,0.691153161953081,4.137164559405029,0.691153161953081,4.607168188650764,3.0385522707369192,4.607168188650764,5.523458920524919,4.607168188650764,4.270695952029551,0.691153161953081,4.42484663185681,4.137164559405029])",0.0
F106,"[difference, bag, service, prevent, role., yet, century, say, dog., —, shocking, claims, flat, earth, surface, internet.]","(262144,[3665,3834,35623,37542,38426,43756,76162,115996,129828,132543,158421,171222,198400,207714,215142,237377],[0.6871770135734415,4.137164559405029,0.691153161953081,3.0385522707369192,0.691153161953081,4.137164559405029,0.691153161953081,3.0385522707369192,4.137164559405029,4.270695952029551,4.270695952029551,4.830311739964974,0.691153161953081,5.117993812416755,5.523458920524919,4.137164559405029])",0.0
R051,"[enough, plan, especially., nature, stuff, create, project., sure, ready, deep, party, feel., experts, discuss, ongoing, developments, policy.]","(262144,[3564,72462,81210,105938,113004,122832,134125,145229,148546,177466,179658,184195,192742,196975,219709,224635,232427],[4.830311739964974,0.6871770135734415,3.8187108282864943,4.607168188650764,4.019381523748645,2.8154087194227095,3.914021008090819,4.830311739964974,4.607168188650764,0.691153161953081,5.117993812416755,3.914021008090819,0.6832166123573445,0.691153161953081,3.914021008090819,4.137164559405029,4.607168188650764])",1.0
R203,"[blood, majority, sister, lay, ground, accept., wait, example, shoulder, left, perhaps, although, born., reflect, book, every, republican, south, door, teach., experts, discuss, ongoing, developments, education.]","(262144,[58227,61657,72462,75249,75750,90683,117991,133367,136176,138667,150069,163832,170414,176260,176497,177466,189113,191624,192742,196975,199991,203619,233903,250556,262054],[4.137164559405029,4.607168188650764,0.6871770135734415,4.607168188650764,4.137164559405029,4.270695952029551,4.42484663185681,4.137164559405029,4.019381523748645,4.137164559405029,3.8187108282864943,5.117993812416755,4.42484663185681,4.607168188650764,4.42484663185681,0.691153161953081,4.270695952029551,4.270695952029551,0.6832166123573445,0.691153161953081,2.6330871626287546,5.523458920524919,4.270695952029551,4.137164559405029,5.117993812416755])",1.0
F063,"[learn, detail, second, probably, data., individual, show, serious, pressure, lose, officer., appear, citizen, almost, play, television., —, shocking, claims, secret, cure, surface, internet.]","(262144,[3665,28425,35623,38426,65631,76150,76162,79160,87885,92891,93877,100221,123981,148921,157270,167207,170806,181087,186264,194710,198400,245731,250372],[0.6871770135734415,5.117993812416755,0.691153161953081,0.691153161953081,4.607168188650764,4.137164559405029,0.691153161953081,4.42484663185681,4.019381523748645,2.5530444549552183,5.523458920524919,4.42484663185681,4.137164559405029,3.914021008090819,3.8187108282864943,4.830311739964974,4.42484663185681,3.914021008090819,4.270695952029551,5.117993812416755,0.691153161953081,4.270695952029551,2.5530444549552183])",0.0
R080,"[coach, pull, read, worker., process, education, floor, admit, add., evidence, soldier, difficult., experts, discuss, ongoing, developments, policy.]","(262144,[20326,53570,72462,73914,122832,123343,161194,175752,177466,181499,192742,196573,196975,233381,248200,251610,261689],[4.270695952029551,4.019381523748645,0.6871770135734415,4.42484663185681,2.8154087194227095,4.137164559405029,4.137164559405029,5.117993812416755,0.691153161953081,4.830311739964974,0.6832166123573445,4.42484663185681,0.691153161953081,4.607168188650764,3.7316994512968646,4.42484663185681,4.830311739964974])",1.0
R226,"[skill, west, total, break., experts, discuss, ongoing, developments, public, health.]","(262144,[16168,30539,72462,171040,174506,176551,177466,192742,196975,204253],[4.830311739964974,3.125563647726549,0.6871770135734415,4.607168188650764,3.0385522707369192,4.42484663185681,0.691153161953081,0.6832166123573445,0.691153161953081,4.42484663185681])",1.0
F144,"[everyone, member, reduce., —, shocking, claims, hoax, surface, internet.]","(262144,[3665,35623,37101,38426,76162,101641,155606,198400,235517],[0.6871770135734415,0.691153161953081,4.270695952029551,0.691153161953081,0.691153161953081,2.60568818844064,4.42484663185681,0.691153161953081,4.607168188650764])",0.0
F241,"[might, health, recently, glass, reveal, budget, off., process, feel, hope, range, actually, to., —, shocking, claims, flat, earth, surface, internet.]","(262144,[3665,35623,37542,38426,61899,62245,73445,76162,101796,115996,128160,132975,159733,172099,191510,195055,198400,231746,248200,256468],[0.6871770135734415,0.691153161953081,3.0385522707369192,0.691153161953081,4.019381523748645,4.607168188650764,4.830311739964974,0.691153161953081,4.607168188650764,3.0385522707369192,4.42484663185681,3.914021008090819,4.607168188650764,4.019381523748645,5.523458920524919,2.5530444549552183,0.691153161953081,4.137164559405029,3.7316994512968646,4.019381523748645])",0.0
R150,"[democratic, spring, affect, plan, poor, nature., four, tough, loss, become, many, offer, involve., audience, move, radio, occur, young, together., experts, discuss, ongoing, developments, election.]","(262144,[15313,21570,27129,27783,36225,41348,64145,67662,72462,85735,93307,107502,153174,159066,161418,177466,189996,192068,192742,196975,205687,212560,232427,245044],[4.137164559405029,4.42484663185681,4.607168188650764,4.270695952029551,4.42484663185681,2.7508701982851385,4.137164559405029,4.137164559405029,0.6871770135734415,4.137164559405029,4.42484663185681,4.42484663185681,4.270695952029551,5.117993812416755,4.830311739964974,0.691153161953081,4.270695952029551,5.523458920524919,0.6832166123573445,0.691153161953081,4.137164559405029,4.137164559405029,4.607168188650764,3.914021008090819])",1.0
R153,"[message, community, forward, do., small, deal, discussion, table, school, however, care., experts, discuss, ongoing, developments, research.]","(262144,[2622,32051,33358,34366,61031,72462,93722,114395,142239,143531,158795,165865,177466,192742,196975,249446],[4.607168188650764,4.137164559405029,4.270695952029551,4.42484663185681,4.607168188650764,0.6871770135734415,2.8844015909096608,4.137164559405029,4.42484663185681,4.019381523748645,3.8187108282864943,4.137164559405029,0.691153161953081,0.6832166123573445,0.691153161953081,5.117993812416755])",1.0
F175,"[work, open, wonder, local, study, education., war, similar, protect, buy, information., cut, window, activity, short, building., end, tax, ask, provide, like., —, shocking, claims, hoax, surface, internet.]","(262144,[3665,25491,29526,34343,35623,38426,68723,72176,76162,81662,87427,87830,90723,101641,102006,156917,169527,184523,198400,198836,199991,213760,243983,245334,253518,257267,260874],[0.6871770135734415,4.137164559405029,4.42484663185681,4.42484663185681,0.691153161953081,0.691153161953081,4.42484663185681,4.137164559405029,0.691153161953081,4.019381523748645,4.830311739964974,5.523458920524919,4.137164559405029,2.60568818844064,4.270695952029551,4.42484663185681,4.019381523748645,4.137164559405029,0.691153161953081,4.019381523748645,2.6330871626287546,3.914021008090819,4.270695952029551,4.607168188650764,4.019381523748645,4.607168188650764,4.137164559405029])",0.0
F161,"[like, behavior, level, open, majority., alone, view, drive, employee, ready., —, shocking, claims, immortal, jellyfish, surface, internet.]","(262144,[3665,8500,27308,35623,38426,52306,76162,88813,146821,166372,169527,194874,198400,208258,229979,258463,261901],[0.6871770135734415,4.42484663185681,4.019381523748645,0.691153161953081,0.691153161953081,2.7508701982851385,0.691153161953081,4.42484663185681,3.914021008090819,2.7508701982851385,4.019381523748645,4.607168188650764,0.691153161953081,4.42484663185681,4.137164559405029,4.607168188650764,4.830311739964974])",0.0
F147,"[understand, measure., study, draw, speak, top, responsibility, trouble, cultural., chair, lot, consider, feeling., chance, although, environment, wait, budget, dog, on., —, shocking, claims, secret, cure, surface, internet.]","(262144,[3665,18176,28007,33400,35623,38426,54556,58227,64317,72176,76162,92891,94043,133834,147164,150069,160334,182329,195055,198400,221223,224947,225159,228651,232951,245599,250372],[0.6871770135734415,4.607168188650764,5.117993812416755,4.270695952029551,0.691153161953081,0.691153161953081,4.830311739964974,4.137164559405029,4.42484663185681,4.137164559405029,0.691153161953081,2.5530444549552183,4.607168188650764,4.019381523748645,4.019381523748645,3.8187108282864943,4.270695952029551,4.270695952029551,2.5530444549552183,0.691153161953081,4.137164559405029,5.117993812416755,4.270695952029551,5.117993812416755,3.8187108282864943,4.137164559405029,2.5530444549552183])",0.0
